61000027,Dance Hall of the Dead (Joe Leaphorn Novels),book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1990
61000035,The Dark Wind (Jim Chee Novels),book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1990
61000043,A Thief of Time (Joe Leaphorn/Jim Chee Novels),book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1990
61000078,Billy Bathgate: A Novel,book,Author=E. L. Doctorow,Publisher=Harper Mass Market Paperbacks,Year=1991
61000175,Skinwalkers (Joe Leaphorn/Jim Chee Novels),book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1990
61000205,Father and Son,book,Author=Peter Maas,Publisher=HarperTorch,Year=2002
61000280,The Fly on the Wall,book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1990
61000299,Listening Woman (Joe Leaphorn Novels),book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1990
61000671,Emerald Decision,book,Author=Craig Thomas,Publisher=Harper Mass Market Paperbacks (Mm),Year=1990
61001023,Birthright,book,Author=Michael Stewart,Publisher=Harper Mass Market Paperbacks,Year=1990
61001058,Spring Moon: A Novel of China,book,Author=Bette Bao Lord,Publisher=HarperTorch,Year=1994
61002747,Murder on the Orient Express,book,Author=Agatha Christie,Publisher=Harper Mass Market Paperbacks (Mm),Year=1991
61002860,The Murder of Roger Ackroyd,book,Author=Agatha Christie,Publisher=Harpercollins,Year=1991
61003697,Death on the Nile,book,Author=Agatha Christie,Publisher=Harper Mass Market Paperbacks (Mm),Year=1992
61006629,Fatherland,book,Author=Robert Harris,Publisher=HarperTorch,Year=1995
61007129,Kane &amp; Abel,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=1993
61007145,The Prodigal Daughter,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=1993
61007153,A Quiver Full of Arrows,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=1993
61007161,First Among Equals,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=1997
61007226,The Exorcist,book,Author=William Peter Blatty,Publisher=HarperTorch,Year=2000
61007595,The Fourteen Sisters of Emilio Montez O'Brien: A Novel,book,Author=Oscar Hijuelos,Publisher=Harper Mass Market Paperbacks,Year=1994
61008079,A Woman of Substance,book,Author=Barbara Taylor Bradford,Publisher=HarperTorch,Year=2004
61008095,To Be the Best,book,Author=Barbara Taylor Bradford,Publisher=HarperTorch,Year=1995
61008109,Voice of the Heart,book,Author=Barbara Taylor Bradford,Publisher=HarperTorch,Year=1995
61008117,Act of Will,book,Author=Barbara Taylor Bradford,Publisher=HarperTorch,Year=1994
61008737,The House Next Door,book,Author=Anne Rivers Siddons,Publisher=HarperTorch,Year=1995
61008753,Fast Courting,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1995
61008893,Saved by the Light,book,Author=Dannion Brinkley,Publisher=HarperTorch,Year=1995
61009059,One for the Money (Stephanie Plum Novels (Paperback)),book,Author=Janet Evanovich,Publisher=HarperTorch,Year=1995
61009431,The Secret Life of Laszlo Count Dracula,book,Author=Roderick Anscombe,Publisher=HarperCollins Publishers,Year=1995
61009504,Shinju,book,Author=Laura Joh Rowland,Publisher=HarperTorch,Year=1996
61009881,Hostile Witness,book,Author=William Lashner,Publisher=ReganBooks,Year=1996
61010251,Death in Bloodhound Red (Bloodhound (Paperback)),book,Author=Virginia Lanier,Publisher=HarperTorch,Year=1996
61010650,Fox's Earth,book,Author=Anne Rivers Siddons,Publisher=HarperTorch,Year=1996
61010707,Men Women and Relationships,book,Author=John Gray,Publisher=HarperCollins Publishers,Year=1996
61010863,The House on Bloodhound Lane (Bloodhound (Paperback)),book,Author=Virginia Lanier,Publisher=HarperTorch,Year=1997
61010871,A Brace of Bloodhounds (Bloodhound (Paperback)),book,Author=Virginia Lanier,Publisher=HarperTorch,Year=1998
61010979,Rekindled,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1998
61010995,Moment to Moment,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1998
61011509,Blind Spot,book,Author=Barbara Shapiro,Publisher=Harper Mass Market Paperbacks (Mm),Year=1998
61011738,The Great Taos Bank Robbery and Other Indian Country Affairs,book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1997
61012165,Glimmering,book,Author=Elizabeth Hand,Publisher=HarperTorch,Year=1998
61012203,The Informant,book,Author=James Grippando,Publisher=Avon Books,Year=1997
61012289,A Secret Affair,book,Author=Barbara Taylor Bradford,Publisher=HarperTorch,Year=1997
61012351,Vendetta: Luckys Revenge,book,Author=Jackie Collins,Publisher=Harper,Year=1997
61012491,Rising Phoenix,book,Author=Kyle Mills,Publisher=HarperTorch,Year=1998
61012513,Storming Heaven,book,Author=Kyle Mills,Publisher=HarperTorch,Year=2000
61012882,Second Sight,book,Author=Beth Amos,Publisher=Harper Mass Market Paperbacks (Mm),Year=1998
61013145,Tears of the Moon,book,Author=Di Morrissey,Publisher=HarperCollins Publishers,Year=1998
61013315,The Eleventh Commandment,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=1999
61013412,Orchid Beach (Holly Barker Novels (Paperback)),book,Author=Stuart Woods,Publisher=HarperTorch,Year=1999
61013420,Worst Fears Realized,book,Author=Stuart Woods,Publisher=HarperTorch,Year=2000
61013439,The Run,book,Author=Stuart Woods,Publisher=HarperTorch,Year=2001
61013579,Cash: The Autobiography,book,Author=Johnny Cash,Publisher=HarperSanFrancisco,Year=1998
61013706,Shall We Tell the President?,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=1999
61013722,The Clairvoyant,book,Author=Marian Thurm,Publisher=HarperTorch,Year=1999
61014095,Your Cheatin' Heart : A Novel,book,Author=Nancy Bartholomew,Publisher=HarperTorch,Year=2000
61014176,Under the Lake,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1999
61014591,The Terrible Hours,book,Author=Peter Maas,Publisher=HarperTorch,Year=2000
61014672,Three Women,book,Author=Marge Piercy,Publisher=HarperTorch,Year=2000
61014788,Smart Vs. Pretty,book,Author=Valerie Frankel,Publisher=Avon,Year=2001
61015075,Divine Secrets of the Ya-Ya Sisterhood,book,Author=Rebecca Wells,Publisher=HarperTorch,Year=2000
61015628,Cat Laughing Last : A Joe Grey Mystery (Joe Grey Mysteries (Paperback)),book,Author=Shirley Rousseau Murphy,Publisher=Avon,Year=2002
61015725,Prey,book,Author=Michael Crichton,Publisher=Avon Books,Year=2003
61020052,Infinity Beach,book,Author=Jack McDevitt,Publisher=Eos,Year=2001
61020060,Deepsix,book,Author=Jack McDevitt,Publisher=Eos,Year=2002
61020362,The Thief's Gamble (Tale of Einarinn),book,Author=Juliet E. McKenna,Publisher=Eos,Year=1999
61020397,Carpe Jugulum (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2000
61020400,The Fifth Elephant: A Novel of Discworld,book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2001
61020540,Year's Best SF 5,book,Author=David G. Hartwell,Publisher=Eos,Year=2000
61020613,Witches Abroad,book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2002
61020621,Reaper Man,book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2002
61020648,Guards! Guards! (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2001
61020656,Pyramids (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2001
61020664,Wyrd Sisters (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2001
61020672,Sourcery (Discworld 5),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2001
61020680,Mort (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2001
61020699,Equal Rites (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2000
61020702,The Light Fantastic (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2000
61020710,The Color of Magic,book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2000
61020842,Hidden Passions : Secrets from the Diaries of Tabitha Lenox,book,Author=Tabitha Lenox,Publisher=HarperEntertainment,Year=2002
61030015,The Rhythm Section,book,Author=Mark Burnell,Publisher=Avon,Year=2000
61030201,Disguised Blessing,book,Author=Georgia Bockoven,Publisher=HarperTorch,Year=2000
61030244,Carpenter's Lady The NEW EDITION,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1999
61030430,Long Time No See,book,Author=Susan Isaacs,Publisher=HarperTorch,Year=2002
61030597,Moment of Truth,book,Author=Lisa Scottoline,Publisher=HarperTorch,Year=2001
61030635,Wild Justice,book,Author=Phillip Margolin,Publisher=HarperTorch,Year=2001
61030643,The Associate,book,Author=Phillip Margolin,Publisher=HarperTorch,Year=2002
61030651,U.S.S. Seawolf,book,Author=Patrick Robinson,Publisher=HarperTorch,Year=2001
61030856,To Catch a Cook : An Angie Amalfi Mystery (Angie Amalfi Mysteries),book,Author=Joanne Pence,Publisher=Avon,Year=2000
61030996,Hit List,book,Author=Lawrence Block,Publisher=HarperTorch,Year=2002
61031011,Have a Nice Day!: A Tale of Blood and Sweatsocks,book,Author=Mick Foley,Publisher=ReganBooks,Year=2000
61031070,Moving Target,book,Author=Elizabeth Lowell,Publisher=Avon Books,Year=2002
61031089,Running Scared,book,Author=Elizabeth Lowell,Publisher=Avon Books,Year=2003
61031097,Close to Home: A Novel of Suspense,book,Author=Peter Robinson,Publisher=Avon Books,Year=2004
61031127,The Bronze Horseman,book,Author=Paullina Simons,Publisher=HarperTorch,Year=2002
61031151,Bride's Kimono The,book,Author=Sujata Massey,Publisher=Avon,Year=2002
61031321,Thief of Time,book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2002
61031410,Courting Trouble,book,Author=Lisa Scottoline,Publisher=HarperTorch,Year=2003
61031429,The Vendetta Defense,book,Author=Lisa Scottoline,Publisher=HarperTorch,Year=2002
61031445,Flight Lessons,book,Author=Patricia Gaffney,Publisher=HarperTorch,Year=2003
61031534,The Reluctant Suitor,book,Author=Kathleen E. Woodiwiss,Publisher=Avon Books,Year=2004
61031542,Orange Crush,book,Author=Tim Dorsey,Publisher=HarperTorch,Year=2002
61031550,Triggerfish Twist,book,Author=Tim Dorsey,Publisher=HarperTorch,Year=2003
61031569,Absolute Zero,book,Author=Chuck Logan,Publisher=HarperTorch,Year=2003
61031755,The Promise in a Kiss,book,Author=Stephanie Laurens,Publisher=Avon Books,Year=2002
61031844,The Book of Shadows,book,Author=James Reese,Publisher=HarperTorch,Year=2002
61031992,A Theory of Relativity,book,Author=Jacquelyn Mitchard,Publisher=HarperTorch,Year=2002
61032034,One More for the Road,book,Author=Ray Bradbury,Publisher=Avon,Year=2002
61032042,Rebecca's Tale,book,Author=Sally Beauman,Publisher=HarperTorch,Year=2002
61032069,Daughter of the Game,book,Author=Tracy Grant,Publisher=HarperTorch,Year=2003
61032077,To Cut a Long Story Short,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=2001
61032093,Breathing Room (Avon Romance),book,Author=Susan Elizabeth Phillips,Publisher=Avon Books,Year=2003
61032425,The Family,book,Author=Mario Puzo,Publisher=Avon Books,Year=2002
61032476,Twelve Times Blessed,book,Author=Jacquelyn Mitchard,Publisher=HarperTorch,Year=2004
61040347,A Woman Betrayed,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1994
61041017,The Things I Know Best,book,Author=Lynne Hinton,Publisher=HarperTorch,Year=2002
61041742,Within Reach,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1992
61041998,More Than Friends,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1993
61042005,Suddenly,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1994
61042366,The Secret Sisters,book,Author=Elizabeth Lowell,Publisher=Harper Mass Market Paperbacks,Year=1997
61042757,Nothing Personal,book,Author=Eileen Dreyer,Publisher=HarperTorch,Year=1994
61042781,Heartbreak Hotel,book,Author=Anne Rivers Siddons,Publisher=HarperTorch,Year=1993
61042935,Everywhere That Mary Went,book,Author=Lisa Scottoline,Publisher=HarperTorch,Year=1993
61042943,Final Appeal,book,Author=Lisa Scottoline,Publisher=HarperTorch,Year=1994
61043494,Gaudy Night,book,Author=Dorothy L. Sayers,Publisher=HarperTorch,Year=1995
61043559,Murder Must Advertise,book,Author=Dorothy L. Sayers,Publisher=HarperTorch,Year=1995
61043966,Cook's Night Out (Angie Amalfi Mysteries),book,Author=Joanne Pence,Publisher=HarperTorch,Year=1998
61044407,Liar: An Irene Kelly Mystery,book,Author=Jan Burke,Publisher=HarperTorch,Year=1999
61044431,The Salaryman's Wife (Children of Violence Series),book,Author=Sujata Massey,Publisher=HarperTorch,Year=2000
61044490,Deep Lie,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1998
61044539,Cooks Overboard (Angie Amalfi Mysteries),book,Author=Joanne Pence,Publisher=HarperTorch,Year=1998
61044547,Cook in Time : An Angie Amalfi Mystery (Angie Amalfi Mysteries),book,Author=Joanne Pence,Publisher=HarperTorch,Year=1999
61044571,Mars and Venus Together Forever: A Practical Guide to Creating Lasting Intimacy,book,Author=John Gray,Publisher=HarperCollins Publishers,Year=1998
61044636,Mars and Venus on a Date : A Guide to Navigating the 5 Stages of Dating to Create a Loving and Lasting Relationship,book,Author=John Gray,Publisher=HarperTorch,Year=1998
61051098,The Iron Lance (The Celtic Crusades Book 1),book,Author=Stephen R. Lawhead,Publisher=HarperCollins,Year=2000
61051578,The Fifth Elephant: A Novel of Discworld,book,Author=Terry Pratchett,Publisher=HarperCollins Publishers,Year=2000
61052477,Ruins (The X-Files),book,Author=Kevin J. Anderson,Publisher=Harpercollins,Year=1996
61052507,Feet of Clay: A Novel of Discworld (Pratchett Terry. Discworld Series.),book,Author=Terry Pratchett,Publisher=HarperPrism,Year=1996
61052892,Antibodies (X-Files),book,Author=Kevin J. Anderson,Publisher=Harpercollins,Year=1997
61053104,The Terminal Experiment,book,Author=Robert J. Sawyer,Publisher=Eos,Year=1995
61053309,The Truth Is Out There (The Official Guide to the X-Files Vol. 1),book,Author=Brian Lowry,Publisher=Perennial Currents,Year=1995
61053538,Trust No One (The Official Guide to the X-Files Vol. 2),book,Author=Brian Lowry,Publisher=HarperEntertainment,Year=1996
61053716,Imajica,book,Author=Clive Barker,Publisher=Eos,Year=1997
61054097,Gold : The Final Science Fiction Collection (The Final Sci Fi Coll.),book,Author=Isaac Asimov,Publisher=Eos,Year=1996
61054143,The X-Files: Goblins,book,Author=Charles Grant,Publisher=HarperEntertainment,Year=1994
61054151,Whirlwind (The X-Files),book,Author=Charles Grant,Publisher=HarperEntertainment,Year=1995
61054186,Whispering Woods (Magic: The Gathering),book,Author=Clayton Emery,Publisher=HarperEntertainment,Year=1995
61054240,Magic the Gathering: Arena Vol. 1,book,Author=William R. Forstchen,Publisher=HarperEntertainment,Year=1994
61054275,Eternity Road,book,Author=Jack McDevitt,Publisher=Eos,Year=1998
61054437,Waking the Moon,book,Author=Elizabeth Hand,Publisher=Eos,Year=1996
61054887,The Dispossessed: An Ambiguous Utopia,book,Author=Ursula K. Le Guin,Publisher=Eos,Year=1994
61054895,Soul Music (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=1995
61054909,Love in Vein,book,Author=Poppy Z. Brite,Publisher=Eos,Year=1995
61056006,Cat on the Edge : A Joe Grey Mystery,book,Author=Shirley Rousseau Murphy,Publisher=Avon,Year=1996
61056014,Cat Under Fire : A Joe Grey Mystery,book,Author=Shirley Rousseau Murphy,Publisher=Avon,Year=1997
61056022,Cat Raise the Dead : A Joe Grey Mystery,book,Author=Shirley Rousseau Murphy,Publisher=Avon,Year=1997
61056219,The Lions of Al-Rassan,book,Author=Guy Gavriel Kay,Publisher=Eos,Year=1996
61056243,Antibodies (The X-Files),book,Author=Kevin J. Anderson,Publisher=HarperEntertainment,Year=1998
61056383,Foundation's Fear (Second Foundation Trilogy (Paperback)),book,Author=Gregory Benford,Publisher=Eos,Year=1998
61056448,X-Files: Skin (The X-Files),book,Author=Ben Mezrich,Publisher=HarperEntertainment,Year=2000
61056774,The X-Files: Ground Zero,book,Author=Kevin J. Anderson,Publisher=HarperEntertainment,Year=1996
61056871,Independence Day,book,Author=Dean Devlin,Publisher=HarperEntertainment,Year=1996
61056898,Fortress in the Eye of Time,book,Author=C. J. Cherryh,Publisher=Eos,Year=1996
61056901,Interesting Times (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=1998
61056928,Lords and Ladies,book,Author=Terry Pratchett,Publisher=HarperTorch,Year=1996
61057088,Voyage,book,Author=Stephen Baxter,Publisher=Eos,Year=1997
61057363,Ruins (The X-Files),book,Author=Kevin J. Anderson,Publisher=HarperEntertainment,Year=1997
61057541,Byzantium (Harper Fiction),book,Author=Stephen R. Lawhead,Publisher=HarperCollins,Year=1997
61057649,Feet of Clay (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=1997
61057797,The Dragon and the Unicorn,book,Author=A. A. Attanasio,Publisher=Eos,Year=1997
61057894,Acorna: The Unicorn Girl (Acorna (Paperback)),book,Author=Anne McCaffrey,Publisher=Eos,Year=1998
61057908,Acorna's Quest (Acorna (Paperback)),book,Author=Anne McCaffrey,Publisher=Eos,Year=1999
61057940,The Rift,book,Author=Walter J. Williams,Publisher=Eos,Year=2000
61058270,Independence Day: Silent Zone,book,Author=Dean Devlin,Publisher=HarperEntertainment,Year=1998
61059013,Year's Best SF 3,book,Author=David G. Hartwell,Publisher=Eos,Year=1998
61059056,Hogfather,book,Author=Terry Pratchett,Publisher=HarperTorch,Year=1999
61059064,Jingo: A Novel of Discworld,book,Author=Terry Pratchett,Publisher=HarperTorch,Year=1999
61059072,The Last Continent (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=2000
61059323,The X-Files: Fight the Future,book,Author=Elizabeth Hand,Publisher=HarperEntertainment,Year=1998
61059471,Cat in the Dark : A Joe Grey Mystery (Joe Grey Mysteries (Paperback)),book,Author=Shirley Rousseau Murphy,Publisher=Avon,Year=1999
61059889,Cat To The Dogs: A Joe Grey Mystery,book,Author=Shirley Rousseau Murphy,Publisher=Avon,Year=2000
61059897,Cat Spitting Mad : A Joe Grey Mystery (Joe Grey Mysteries (Paperback)),book,Author=Shirley Rousseau Murphy,Publisher=Avon,Year=2001
61059900,Sailing to Sarantium (Sarantine Mosaic Book 1),book,Author=Guy Gavriel Kay,Publisher=Eos,Year=2000
61061433,Year's Best SF 7,book,Author=David G. Hartwell,Publisher=Eos,Year=2002
61067121,Secret Circle Vol I: The Initiation (Secret Circle Vol I),book,Author=L. J. Smith,Publisher=Eos,Year=1992
61073628,A Night Without Armor : Poems,book,Author=Jewel,Publisher=Perennial Currents,Year=1999
61080969,Something's Cooking (Angie Amalfi Mysteries),book,Author=Joanne Pence,Publisher=HarperTorch,Year=1993
61081841,A Season of Angels (Harper Monogram),book,Author=Debbie Macomber,Publisher=HarperCollins Publishers,Year=1993
61083259,Dreamcatcher,book,Author=Dinah McCall,Publisher=HarperTorch,Year=1996
61084409,The Beach House,book,Author=Georgia Bockoven,Publisher=HarperTorch,Year=1997
61087017,Legend,book,Author=Sharon Sala,Publisher=HarperTorch,Year=1998
61087114,Pirate of Her Own A,book,Author=Kinley MacGregor,Publisher=Harper Mass Market Paperbacks,Year=1999
61087122,Master of Seduction,book,Author=Kinley MacGregor,Publisher=Avon,Year=2000
61090530,Death Penalty: A Novel,book,Author=William J. Coughlin,Publisher=Harper Mass Market Paperbacks (Mm),Year=1993
61090808,New York Dead,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1992
61090891,Santa Fe Rules,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1993
61091316,Lost Boys,book,Author=Orson Scott Card,Publisher=HarperTorch,Year=1993
61091464,The Thief of Always,book,Author=Clive Barker,Publisher=HarperTorch,Year=1993
61091502,Real Magic: Creating Miracles in Everyday Life,book,Author=Wayne W.,Publisher=HarperTorch,Year=1993
61091561,L.A. Times,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1994
61091618,For Love,book,Author=Sue Miller,Publisher=HarperTorch,Year=1996
61091715,To Live and Die in Dixie (Callahan Garrity Mysteries (Paperback)),book,Author=Kathy Hogan Trocheck,Publisher=Avon,Year=1994
61091790,After All These Years,book,Author=Susan Isaacs,Publisher=HarperTorch,Year=1994
61091871,Rebel (Starbuck Chronicles),book,Author=Bernard Cornwell,Publisher=HarperTorch,Year=1994
61091944,Stonehenge,book,Author=Bernard Cornwell,Publisher=HarperTorch,Year=2001
61091995,Sacrament,book,Author=Clive Barker,Publisher=HarperTorch,Year=1997
61092002,Galilee,book,Author=Clive Barker,Publisher=HarperTorch,Year=1999
61092029,A Marriage Made in Heaven : Or Too Tired for an Affair,book,Author=Erma Bombeck,Publisher=HarperTorch,Year=1994
61092037,The Fourth Estate,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=1997
61092045,Honor Among Thieves,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=1994
61092088,Dangerous to Know,book,Author=Barbara Taylor Bradford,Publisher=HarperTorch,Year=1996
61092096,Love in Another Town,book,Author=Barbara Taylor Bradford,Publisher=HarperTorch,Year=1996
61092177,Small Gods (Discworld Novels (Paperback)),book,Author=Terry Pratchett,Publisher=HarperTorch,Year=1994
61092193,Men at Arms,book,Author=Terry Pratchett,Publisher=HarperTorch,Year=1997
61092355,Star Trek Memories,book,Author=William Shatner,Publisher=HarperTorch,Year=1994
61092533,Stitches in Time,book,Author=Barbara Michaels,Publisher=HarperCollins Publishers,Year=1996
61092541,The Dancing Floor,book,Author=Barbara Michaels,Publisher=HarperTorch,Year=1998
61092568,Homemade Sin (Callahan Garrity Mysteries (Paperback)),book,Author=Kathy Hogan Trocheck,Publisher=Avon,Year=1995
61092606,Sacred Clowns (Joe Leaphorn/Jim Chee Novels),book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1994
61092614,Finding Moon,book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1996
61092622,The Mysterious West,book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1995
61092738,All I Know About Animal Behaviori Learned in Loehmans Dressing Room,book,Author=Erma Bombeck,Publisher=Harper Mass Market Paperbacks (Mm),Year=1996
61092800,For My Daughters,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1996
61092819,Together Alone,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1996
61092827,Shades of Grace,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1997
61092886,The Fallen Man (Joe Leaphorn Novels),book,Author=Tony Hillerman,Publisher=HarperTorch,Year=1997
61092894,John Chancellor Makes Me Cry,book,Author=Anne Rivers Siddons,Publisher=HarperTorch,Year=1994
61092908,A Return to Love: Reflections on the Principles of a Course in Miracles,book,Author=Marianne Williamson,Publisher=HarperCollins Publishers,Year=1994
61093084,Everville : The Second Book of the Art,book,Author=Clive Barker,Publisher=HarperTorch,Year=1995
61093092,Lily White,book,Author=Susan Isaacs,Publisher=HarperTorch,Year=1997
61093106,Red White and Blue : A Novel,book,Author=Susan Isaacs,Publisher=HarperTorch,Year=1999
61093327,Low Country,book,Author=Anne Rivers Siddons,Publisher=HarperTorch,Year=1999
61093335,Nora Nora: A Novel,book,Author=Anne Rivers Siddons,Publisher=HarperTorch,Year=2001
61093343,Fault Lines,book,Author=Anne Rivers Siddons,Publisher=HarperTorch,Year=1996
61093491,Dead in the Water,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1998
61093580,Heat,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1995
61093653,Twelve Red Herrings,book,Author=Jeffrey Archer,Publisher=HarperTorch,Year=1995
61093890,Fashionably Late,book,Author=Olivia Goldsmith,Publisher=HarperTorch,Year=1999
61093920,Render Up the Body : A Novel of Suspense,book,Author=Marianne Wesson,Publisher=HarperTorch,Year=1998
61093998,Homebody : A Novel,book,Author=Orson Scott Card,Publisher=HarperTorch,Year=1999
61094048,Imperfect Strangers,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1995
61094110,Running from the Law,book,Author=Lisa Scottoline,Publisher=HarperTorch,Year=1996
61094129,Legal Tender,book,Author=Lisa Scottoline,Publisher=HarperTorch,Year=1997
61094145,The Fifth Dominion (Imajica Book 1),book,Author=Clive Barker,Publisher=HarperTorch,Year=1995
61094153,The Reconciliation (Imajica Book 2),book,Author=Clive Barker,Publisher=HarperTorch,Year=1995
61094196,Faith,book,Author=Len Deighton,Publisher=Harper Mass Market Paperbacks (Mm),Year=1995
61094226,Choke,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1996
61094234,Dirt,book,Author=Stuart Woods,Publisher=HarperTorch,Year=1997
61094404,Power of a Woman,book,Author=Barbara Taylor Bradford,Publisher=HarperTorch,Year=1998
61094471,The Distinguished Guest,book,Author=Sue Miller,Publisher=Harper Mass Market Paperbacks (Mm),Year=1996
61094560,Flashpoint,book,Author=Lynn S. Hightower,Publisher=HarperTorch,Year=1996
61094595,Calder Pride,book,Author=Janet Dailey,Publisher=HarperTorch,Year=2000
61094609,Illusions : A Novel,book,Author=Janet Dailey,Publisher=HarperTorch,Year=1999
61094617,Notorious,book,Author=Janet Dailey,Publisher=HarperCollins Publishers,Year=1997
61094757,Your Sacred Self: Making the Decision to Be Free,book,Author=Wayne W. Dyer,Publisher=HarperTorch,Year=1996
61095052,A Woman's Place,book,Author=Barbara Delinsky,Publisher=HarperTorch,Year=1998
61095508,Miss America,book,Author=Howard Stern,Publisher=ReganBooks,Year=1996
61095540,Marrying Mom,book,Author=Olivia Goldsmith,Publisher=HarperTorch,Year=1997
61095850,Heart Trouble,book,Author=Kathy Hogan Trocheck,Publisher=Avon,Year=1997
61095869,Her Own Rules,book,Author=Barbara Taylor Bradford,Publisher=HarperTorch,Year=1997
61096083,The Bestseller,book,Author=Olivia Goldsmith,Publisher=HarperTorch,Year=1997
61096105,Rough Justice,book,Author=Lisa Scottoline,Publisher=HarperTorch,Year=1998
61096113,Mistaken Identity,book,Author=Lisa Scottoline,Publisher=HarperTorch,Year=2000
61096164,True Love,book,Author=Robert Fulghum,Publisher=HarperTorch,Year=1998
61096253,The Butter Did It : A Gastronomic Tale of Love and Murder (Chas Wheatley Mysteries),book,Author=Phyllis Richman,Publisher=HarperTorch,Year=1998
61096644,Underboss: Sammy the Bull Gravano's Story of Life in the Mafia,book,Author=Peter Maas,Publisher=HarperTorch,Year=1997
61096857,Kilo Class,book,Author=Patrick Robinson,Publisher=HarperTorch,Year=1999
61096962,Perfect Murder Perfect Town : The Uncensored Story of the JonBenet Murder and the Grand Jury's Search for the Final Truth,book,Author=Lawrence Schiller,Publisher=HarperTorch,Year=1999
61097101,The Saving Graces: A Novel,book,Author=Patricia Gaffney,Publisher=HarperTorch,Year=2000
61097233,Peachtree Road,book,Author=Anne Rivers Siddons,Publisher=HarperTorch,Year=1998
61097241,No Offense Intended,book,Author=Barbara Seranella,Publisher=HarperCollins Publishers,Year=2000
61097306,Act of Revenge,book,Author=Robert K. Tanenbaum,Publisher=HarperTorch,Year=2000
61097314,The Bean Trees,book,Author=Barbara Kingsolver,Publisher=HarperTorch,Year=1998
61097349,The Flower Master,book,Author=Sujata Massey,Publisher=HarperTorch,Year=2000
61097357,The Floating Girl,book,Author=Sujata Massey,Publisher=Avon,Year=2001
61097470,Under Cover of Darkness,book,Author=James Grippando,Publisher=Avon Books,Year=2001
61097489,The Abduction,book,Author=James Grippando,Publisher=Avon Books,Year=1999
61097497,Other Worlds,book,Author=Barbara Michaels,Publisher=HarperTorch,Year=2000
61097624,Found Money,book,Author=James M. Grippando,Publisher=Avon Books,Year=2000
